id,fixation_durations,fixation_counts,fixation_durations_elmo,fixations_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixations_counts_elmo,game_percentage,task
O21,31.340594053268433,63,9.62528657913208,25,55.19874882698059,106,21.34860920906067,53,20.629424438288705,0
O21,6.1630539894104,9,0.6320586204528809,3,61.36180281639099,115,21.98066782951355,56,23.622653124038166,1
O21,0.0,0,0.0,0,61.36180281639099,115,21.98066782951355,56,24.345952600800246,1
O21,0.0,0,0.0,0,61.36180281639099,115,21.98066782951355,56,24.730686365035396,1
O21,14.563546895980835,5,0.0,0,75.92534971237183,120,21.98066782951355,56,27.73160972606956,2
O21,3.3058066368103027,2,0.0,0,79.23115634918213,122,21.98066782951355,56,28.593413357956294,2
O21,1.6124446392059326,1,0.0,0,80.84360098838806,123,21.98066782951355,56,28.93967374576793,2
O21,11.037423610687256,12,0.06257510185241699,1,91.88102459907532,135,22.043242931365967,57,33.4949215143121,3
O21,2.9568066596984863,2,0.3325521945953369,2,94.8378312587738,137,22.375795125961304,59,34.77223761157279,3
O21,0.0,0,0.0,0,94.8378312587738,137,22.375795125961304,59,35.141582025238534,3
O21,17.05004119873047,21,0.9789090156555176,2,111.88787245750427,158,23.35470414161682,61,38.99661434287473,4
O21,2.544896364212036,4,0.12735819816589355,1,114.43276882171631,162,23.482062339782715,62,39.9430594028932,4
O21,0.25007128715515137,2,0.0,0,114.68284010887146,164,23.482062339782715,62,40.28931979070483,4
O21,12.786424398422241,10,2.5296645164489746,7,127.4692645072937,174,26.01172685623169,69,43.344105878731924,5
O21,0.0,0,0.3623654842376709,1,127.4692645072937,174,26.37409234046936,70,44.20590951061865,5
O21,0.0,0,0.0,0,127.4692645072937,174,26.37409234046936,70,44.552169898430286,5
O21,14.320442199707031,15,0.0,0,141.78970670700073,189,26.37409234046936,70,48.237919359803016,6
O21,2.7941648960113525,3,0.0,0,144.58387160301208,192,26.37409234046936,70,49.099722991689745,6
O21,0.7513482570648193,3,0.0,0,145.3352198600769,195,26.37409234046936,70,49.445983379501385,6
O21,10.088169574737549,5,1.102602481842041,1,155.42338943481445,200,27.4766948223114,71,53.02400738688827,7
O21,9.251208543777466,15,0.0,0,164.67459797859192,215,27.4766948223114,71,55.23237919359802,7
O21,1.6927409172058105,2,0.0,0,166.36733889579773,217,27.4766948223114,71,55.570944906124964,7
O21,15.68505573272705,19,0.0,0,182.05239462852478,236,27.4766948223114,71,59.756848261003384,8
O21,2.9237000942230225,3,0.0,0,184.9760947227478,239,27.4766948223114,71,60.449369036626656,8
O21,0.4933950901031494,2,0.0,0,185.46948981285095,241,27.4766948223114,71,60.81871345029239,8
O21,7.3195672035217285,9,0.0,0,192.78905701637268,250,27.4766948223114,71,65.94336718990459,9
O21,0.26412200927734375,1,0.0,0,193.05317902565002,251,27.4766948223114,71,66.42813173284088,9
O21,0.6982505321502686,2,0.3463318347930908,1,193.7514295578003,253,27.823026657104492,72,66.76669744536781,9
O21,5.765804052352905,11,0.0,0,199.5172336101532,264,27.823026657104492,72,70.71406586642044,10
O21,2.0289881229400635,2,0.0,0,201.54622173309326,266,27.823026657104492,72,71.62973222530009,10
O21,0.933147668838501,1,0.0,0,202.47936940193176,267,27.823026657104492,72,71.97599261311173,10
O21,24.210076570510864,12,0.0,0,226.68944597244263,279,27.823026657104492,72,77.16220375500154,11
O21,3.8279032707214355,1,0.0,0,230.51734924316406,280,27.823026657104492,72,78.0778701138812,11
O21,0.0,0,0.0,0,230.51734924316406,280,27.823026657104492,72,78.41643582640813,11
O21,16.65829038619995,10,0.0,0,247.175639629364,290,27.823026657104492,72,83.03324099722992,12
O21,0.0,0,0.0,0,247.175639629364,290,27.823026657104492,72,83.72576177285319,12
O21,0.0,0,0.0,0,247.175639629364,290,27.823026657104492,72,84.05663281009541,12
O21,17.88727355003357,12,0.23681139945983887,1,265.0629131793976,302,28.05983805656433,73,88.11172668513389,13
O21,0.27984094619750977,2,0.0,0,265.3427541255951,304,28.05983805656433,73,88.62726992920898,13
O21,0.5288991928100586,1,0.22044944763183594,2,265.87165331840515,305,28.280287504196167,75,88.96583564173592,13
O21,14.74614405632019,12,5.446994066238403,27,280.61779737472534,317,33.72728157043457,102,92.73622653124039,14
O21,4.182888746261597,16,2.2864277362823486,6,284.80068612098694,333,36.01370930671692,108,94.41366574330563,14
O21,1.3700854778289795,1,0.1265411376953125,1,286.1707715988159,334,36.14025044441223,109,94.79070483225608,14
O21,13.849282503128052,15,6.093111753463745,18,300.02005410194397,349,42.23336219787598,127,98.19944598337949,15
O21,0.0,0,0.5327498912811279,4,300.02005410194397,349,42.766112089157104,131,98.7226839027393,15
O21,0.35621213912963867,1,0.6935751438140869,3,300.3762662410736,350,43.45968723297119,134,99.09972299168976,15
O22,120.53284168243408,58,18.10828709602356,44,120.53284168243408,58,18.10828709602356,44,19.868026394721056,-1
O22,86.78997373580933,16,0.0,0,207.3228154182434,74,18.10828709602356,44,32.20755848830234,0
O22,15.78140640258789,6,0.0,0,223.1042218208313,80,18.10828709602356,44,34.913017396520694,1
O22,13.136019945144653,3,0.0,0,236.24024176597595,83,18.10828709602356,44,36.70665866826634,1
O22,0.0,0,0.0,0,236.24024176597595,83,18.10828709602356,44,36.95860827834433,1
O22,10.388071775436401,8,0.0,0,246.62831354141235,91,18.10828709602356,44,39.868026394721056,2
O22,2.921154022216797,3,0.0,0,249.54946756362915,94,18.10828709602356,44,41.313737252549494,2
O22,1.302556037902832,1,0.0,0,250.85202360153198,95,18.10828709602356,44,41.571685662867424,2
O22,19.77745509147644,12,0.0,0,270.6294786930084,107,18.10828709602356,44,44.991001799640074,3
O22,0.0,0,0.0,0,270.6294786930084,107,18.10828709602356,44,45.63287342531493,3
O22,0.0,0,0.0,0,270.6294786930084,107,18.10828709602356,44,45.89082183563287,3
O22,16.245615482330322,9,0.0,0,286.87509417533875,116,18.10828709602356,44,49.61607678464307,4
O22,2.083345651626587,2,0.0,0,288.95843982696533,118,18.10828709602356,44,50.119976004799035,4
O22,0.0,0,0.0,0,288.95843982696533,118,18.10828709602356,44,50.37792441511698,4
