id,fixation_durations,fixation_counts,fixation_durations_elmo,fixations_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixations_counts_elmo,game_percentage,task
O20,0.0,0,0.0,0,368.4628586769104,299,22.24910068511963,40,91.60096364432763,13
O20,0.0,0,0.0,0,368.4628586769104,299,22.24910068511963,40,92.29632063074902,13
O20,0.0,0,0.0,0,368.4628586769104,299,22.24910068511963,40,94.04292597459482,14
O20,0.0,0,0.0,0,368.4628586769104,299,22.24910068511963,40,94.8532632501095,14
O20,0.9175558090209961,3,0.0,0,369.3804144859314,302,22.24910068511963,40,98.59833552343407,15
O20,2.18251895904541,3,0.0,0,371.5629334449768,305,22.24910068511963,40,99.41414805081034,15
O21,23.858154773712158,43,11.723322629928589,28,23.858154773712158,43,11.723322629928589,28,8.11788242536165,-1
O21,31.340594053268433,63,9.62528657913208,25,55.19874882698059,106,21.34860920906067,53,20.629424438288705,0
O21,6.1630539894104,9,0.6320586204528809,3,61.36180281639099,115,21.98066782951355,56,23.622653124038166,1
O21,2.5275847911834717,1,0.0,0,63.88938760757446,116,21.98066782951355,56,24.730686365035396,1
O21,14.563546895980835,5,0.0,0,78.4529345035553,121,21.98066782951355,56,27.73160972606956,2
O21,4.918251276016235,3,0.0,0,83.37118577957153,124,21.98066782951355,56,28.93967374576793,2
O21,11.037423610687256,12,0.06257510185241699,1,94.40860939025879,136,22.043242931365967,57,33.4949215143121,3
O21,2.9568066596984863,2,0.3325521945953369,2,97.36541604995728,138,22.375795125961304,59,35.141582025238534,3
O21,17.05004119873047,21,0.9789090156555176,2,114.41545724868774,159,23.35470414161682,61,38.99661434287473,4
O21,4.306780099868774,7,0.12735819816589355,1,118.72223734855652,166,23.482062339782715,62,40.28931979070483,4
O21,12.786424398422241,10,2.5296645164489746,7,131.50866174697876,176,26.01172685623169,69,43.344105878731924,5
O21,4.836848974227905,1,0.3623654842376709,1,136.34551072120667,177,26.37409234046936,70,44.552169898430286,5
O21,14.320442199707031,15,0.0,0,150.6659529209137,192,26.37409234046936,70,48.237919359803016,6
O21,3.921560764312744,7,0.0,0,154.58751368522644,199,26.37409234046936,70,49.445983379501385,6
O21,10.088169574737549,5,1.102602481842041,1,164.675683259964,204,27.4766948223114,71,53.02400738688827,7
O21,10.943949460983276,17,0.0,0,175.61963272094727,221,27.4766948223114,71,55.570944906124964,7
O21,15.68505573272705,19,0.0,0,191.30468845367432,240,27.4766948223114,71,59.756848261003384,8
O21,4.657457590103149,6,0.0,0,195.96214604377747,246,27.4766948223114,71,60.81871345029239,8
O21,7.3195672035217285,9,0.0,0,203.2817132472992,255,27.4766948223114,71,65.94336718990459,9
O21,2.7342257499694824,4,0.3463318347930908,1,206.01593899726868,259,27.823026657104492,72,66.76669744536781,9
O21,5.765804052352905,11,0.0,0,211.78174304962158,270,27.823026657104492,72,70.71406586642044,10
O21,2.9621357917785645,3,0.0,0,214.74387884140015,273,27.823026657104492,72,71.97599261311173,10
O21,24.210076570510864,12,0.0,0,238.953955411911,285,27.823026657104492,72,77.16220375500154,11
O21,5.5004894733428955,2,0.0,0,244.4544448852539,287,27.823026657104492,72,78.41643582640813,11
O21,16.65829038619995,10,0.0,0,261.11273527145386,297,27.823026657104492,72,83.03324099722992,12
O21,0.0,0,0.0,0,261.11273527145386,297,27.823026657104492,72,84.05663281009541,12
O21,17.88727355003357,12,0.23681139945983887,1,279.0000088214874,309,28.05983805656433,73,88.11172668513389,13
O21,3.498332977294922,4,0.22044944763183594,2,282.49834179878235,313,28.280287504196167,75,88.96583564173592,13
O21,14.74614405632019,12,5.446994066238403,27,297.24448585510254,325,33.72728157043457,102,92.73622653124039,14
O21,7.297029972076416,18,2.412968873977661,7,304.54151582717896,343,36.14025044441223,109,94.79070483225608,14
O21,13.849282503128052,15,6.093111753463745,18,318.390798330307,358,42.23336219787598,127,98.19944598337949,15
O21,1.5631287097930908,2,1.2263250350952148,7,319.9539270401001,360,43.45968723297119,134,99.09972299168976,15
O22,120.53284168243408,58,18.10828709602356,44,120.53284168243408,58,18.10828709602356,44,19.868026394721056,-1
O22,86.78997373580933,16,0.0,0,207.3228154182434,74,18.10828709602356,44,32.20755848830234,0
O22,15.78140640258789,6,0.0,0,223.1042218208313,80,18.10828709602356,44,34.913017396520694,1
O22,13.365909337997437,4,0.0,0,236.47013115882874,84,18.10828709602356,44,36.95860827834433,1
O22,10.388071775436401,8,0.0,0,246.85820293426514,92,18.10828709602356,44,39.868026394721056,2
O22,6.8155717849731445,5,0.0,0,253.67377471923828,97,18.10828709602356,44,41.571685662867424,2
O22,19.77745509147644,12,0.0,0,273.4512298107147,109,18.10828709602356,44,44.991001799640074,3
O22,0.0,0,0.0,0,273.4512298107147,109,18.10828709602356,44,45.89082183563287,3
O22,16.245615482330322,9,0.0,0,289.69684529304504,118,18.10828709602356,44,49.61607678464307,4
O22,2.083345651626587,2,0.0,0,291.78019094467163,120,18.10828709602356,44,50.37792441511698,4
O22,21.77495574951172,13,0.0,0,313.55514669418335,133,18.10828709602356,44,53.92921415716857,5
O22,4.340778350830078,2,0.0,0,317.8959250450134,135,18.10828709602356,44,54.69106178764247,5
O22,37.27921152114868,10,0.0,0,355.1751365661621,145,18.10828709602356,44,59.88602279544091,6
O22,6.320251226425171,6,0.0,0,361.4953877925873,151,18.10828709602356,44,61.15776844631073,6
O22,23.691515922546387,11,0.0,0,385.18690371513367,162,18.10828709602356,44,64.58308338332334,7
O22,4.681657552719116,6,0.0,0,389.8685612678528,168,18.10828709602356,44,65.36292741451709,7
O22,23.92131519317627,15,0.0,0,413.78987646102905,183,18.10828709602356,44,69.20815836832634,8
O22,0.0,0,0.0,0,413.78987646102905,183,18.10828709602356,44,70.10197960407918,8
O22,18.195998668670654,10,0.0,0,431.9858751296997,193,18.10828709602356,44,72.75944811037792,9
O22,3.920766830444336,2,0.0,0,435.90664196014404,195,18.10828709602356,44,73.43131373725255,9
O22,22.353510856628418,12,0.0,0,458.26015281677246,207,18.10828709602356,44,77.25854829034193,10
O22,4.907698154449463,4,0.0,0,463.1678509712219,211,18.10828709602356,44,78.03239352129575,10
O22,16.469903707504272,9,0.0,0,479.6377546787262,220,18.10828709602356,44,81.34373125374925,11
O22,4.4392619132995605,3,0.0,0,484.07701659202576,223,18.10828709602356,44,82.11157768446311,11
O22,11.594228982925415,5,0.0,0,495.6712455749512,228,18.10828709602356,44,84.67906418716257,12
O22,0.9304111003875732,1,0.0,0,496.60165667533875,229,18.10828709602356,44,85.59688062387522,12
O22,13.165050268173218,5,0.0,0,509.76670694351196,234,18.10828709602356,44,88.04439112177565,13
O22,2.4000396728515625,1,0.0,0,512.1667466163635,235,18.10828709602356,44,88.81823635272946,13
O22,17.272536516189575,14,0.0,0,529.4392831325531,249,18.10828709602356,44,91.67366526694661,14
O22,6.237483501434326,2,0.0,0,535.6767666339874,251,18.10828709602356,44,92.9634073185363,14
O22,11.852910995483398,8,0.0,0,547.5296776294708,259,18.10828709602356,44,95.6628674265147,15
O22,3.6204004287719727,5,0.0,0,551.1500780582428,264,18.10828709602356,44,96.4247150569886,15
O24,141.85501337051392,90,0.9501445293426514,3,141.85501337051392,90,0.9501445293426514,3,29.21063450733178,-1
O24,53.23740077018738,48,0.16646862030029297,1,195.0924141407013,138,1.1166131496429443,4,40.167191996710976,0
O24,18.160865783691406,12,0.0,0,213.2532799243927,150,1.1166131496429443,4,43.84678635055502,1
O24,0.0,0,0.0,0,213.2532799243927,150,1.1166131496429443,4,45.08702206386186,1
O24,3.2997560501098633,4,0.0,0,216.55303597450256,154,1.1166131496429443,4,46.56023023160203,2
O24,0.0,0,0.0,0,216.55303597450256,154,1.1166131496429443,4,47.26599972591476,2
O24,22.695070505142212,18,0.0,0,239.24810647964478,172,1.1166131496429443,4,51.9048924215431,3
O24,6.009161710739136,6,0.0,0,245.2572681903839,178,1.1166131496429443,4,53.220501575990134,3
O24,23.688945531845093,12,0.0,0,268.946213722229,190,1.1166131496429443,4,58.112923119090034,4
O24,1.0736958980560303,2,0.0,0,270.01990962028503,192,1.1166131496429443,4,58.79128408935179,4
