ID,fixation_durations,fixation_counts,fixation_durations_elmo,fixation_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixation_counts_elmo,game_percentage,task
O28,0.4466650485992431,1,0.0,0,231.18325757980347,213,42.22443413734436,67,87.44971842316976,13
O28,1.1192017793655396,2,0.0,0,239.9581453800201,220,42.22443413734436,67,90.85880933226066,14
O28,0.0,0,0.0,0,246.418979883194,228,42.22443413734436,67,94.52936444086887,15
O29,0.5441729227701823,18,0.1341807842254638,1,153.91022849082947,249,84.11599540710449,71,47.1216848673947,1
O29,0.6127474308013916,1,0.1002228260040283,1,172.18050122261047,275,84.21621823310852,72,53.07332293291732,2
O29,0.3594186305999756,2,1.950422286987305,1,180.0651445388794,287,93.65169835090636,85,56.458658346333856,3
O29,0.6522904634475708,4,0.0,0,192.06631636619568,302,96.1525945663452,90,60.91263650546021,4
O29,0.0,0,0.0,0,198.54498553276065,310,96.43438720703124,93,63.94695787831514,5
O29,0.0,0,0.6579219102859497,2,224.49873757362369,342,102.0586609840393,106,72.71450858034322,6
O29,1.588408201932907,8,0.5454986572265625,10,240.87507009506223,358,111.07742524147034,123,77.46489859594384,7
O29,0.9505058924357096,3,0.7722721894582113,3,248.9434967041016,367,117.345561504364,130,79.89859594383776,8
O29,0.0,0,1.0837202072143557,1,268.3666567802429,377,130.5300793647766,142,85.10140405616224,9
O29,0.6553449630737305,1,0.2715567747751872,3,276.3522481918335,383,134.93903803825378,150,88.20592823712948,10
O29,1.744307041168213,1,0.0,0,279.8617763519287,386,135.15149068832395,151,89.72698907956318,11
O29,1.4765043258666992,1,0.3245394229888916,2,285.1399276256561,389,136.80182886123657,154,91.591263650546,12
O29,1.3382118940353394,2,0.5422388712565104,3,293.59095191955566,394,140.71919345855713,161,94.17316692667708,13
O29,0.7522459030151367,4,0.3932445049285888,5,298.28196263313293,399,143.62284469604492,169,96.18564742589705,14
O29,1.5137884616851809,1,0.2417594194412231,2,301.77392172813416,402,145.25782442092896,175,97.97191887675508,15
O30,0.0,0,0.0,0,215.7983682155609,136,0.0628612041473388,1,34.333148865522965,1
O30,0.9044400453567504,4,0.0,0,252.90577864646912,147,0.0628612041473388,1,40.193691200885446,2
O30,0.8690822124481201,6,0.0,0,293.6665985584259,173,0.0628612041473388,1,46.24239070282236,3
O30,0.5389997482299804,5,0.0,0,321.9620089530945,199,0.0628612041473388,1,51.00166021029331,4
O30,2.065000136693319,3,0.0,0,372.46504950523376,217,0.0628612041473388,1,59.01494189263974,5
O30,0.3210295836130778,3,0.0,0,414.3588652610779,240,0.0628612041473388,1,66.2589928057554,6
O30,0.475793441136678,3,0.0,0,444.5533707141876,260,0.0628612041473388,1,73.07692307692307,7
O30,1.990450143814087,2,0.0,0,469.784786939621,278,0.0628612041473388,1,78.0852241283896,8
O30,0.0,0,0.0,0,481.7988829612732,285,0.0628612041473388,1,81.10680686220255,9
O30,0.0,0,0.0,0,493.1674838066101,296,0.0628612041473388,1,84.0398450470393,10
O30,0.0,0,0.0,0,526.2817599773407,320,0.0628612041473388,1,89.15329275041505,11
O30,0.0,0,0.0,0,526.2817599773407,320,0.0628612041473388,1,92.28555617044826,12
O30,0.6428443590799967,3,0.0,0,529.7544486522675,327,0.0628612041473388,1,94.38295517432208,13
O30,0.3732830286026001,2,0.0,0,542.1177723407745,336,0.0628612041473388,1,97.3104593248478,14
O30,0.4810109138488769,1,0.0,0,552.5821602344513,345,0.0628612041473388,1,99.53514111787491,15
O31,0.0,0,0.0,0,185.48801398277283,112,3.2141778469085693,3,49.314725054320576,1
O31,0.0,0,0.0,0,185.48801398277283,112,3.2141778469085693,3,51.77168644492729,2
O31,1.2627277374267578,1,0.0,0,186.7507417201996,113,3.2141778469085693,3,58.87514624770183,3
O31,0.0,0,0.0,0,192.84179544448853,116,3.2141778469085693,3,62.45194718368712,4
O31,0.0,0,0.0,0,193.2474246025085,118,3.2141778469085693,3,65.00919271268594,5
O31,0.4821861982345581,4,0.0,0,203.33265233039856,127,3.2141778469085693,3,68.15978606050477,6
O31,0.1179698705673217,2,0.0,0,207.87432599067688,132,3.2141778469085693,3,70.73374561256894,7
O31,0.0,0,0.0,0,212.30752229690552,135,3.2141778469085693,3,72.87314056493398,8
O31,0.4944920778274536,10,0.0,0,227.0253229141236,151,3.2141778469085693,3,78.82333277619922,9
O31,0.928792119026184,4,0.0,0,234.1918306350708,163,3.2141778469085693,3,81.72321577803777,10
O31,1.2479093074798584,3,0.0,0,241.2235720157624,169,3.2141778469085693,3,84.40581648002674,11
O31,1.311152696609497,1,0.0,0,245.5262506008148,173,3.2141778469085693,3,89.56209259568779,12
O31,0.406406044960022,2,0.0,0,247.2862634658813,176,3.2141778469085693,3,91.7683436403142,13
O31,1.18313201268514,3,0.0,0,253.71546459198,182,3.2141778469085693,3,94.47601537690122,14
O31,0.0,0,0.0,0,257.68575072288513,185,3.2141778469085693,3,97.20040113655357,15
O32,0.8497694134712219,4,0.1566680669784546,2,208.2642936706543,198,84.85768508911133,140,33.78604368317033,1
O32,0.4167399406433105,5,0.0,0,236.57694029808044,230,88.36675524711609,151,38.873967465666645,2
O32,0.2862029075622558,3,0.1106822490692138,1,269.30150294303894,249,88.66792821884155,153,43.70850858967212,3
O32,0.4143500328063965,5,0.0,0,293.753657579422,281,90.2798855304718,162,48.17817868545077,4
O32,0.0,0,0.1057639916737874,3,316.2752876281738,291,90.94325232505798,168,52.27284244666295,5
O32,1.3516619602839153,6,0.6931492805480957,5,348.0596663951874,317,97.82813382148744,191,57.9891552222166,6
O32,0.0,0,0.0,0,386.2752559185028,341,119.21961402893066,224,64.35412760350681,7
O32,0.1662673950195312,1,0.0639358758926391,2,412.9442927837372,352,121.3991129398346,232,68.79845943343638,8
O32,0.606407880783081,2,0.5216057300567627,1,438.21421670913696,378,123.61439681053162,238,73.29853544823392,9
O32,0.5996411442756653,8,0.181588590145111,4,467.8415265083313,404,129.38313364982605,255,78.27497086099427,10
O32,0.0,0,0.0,0,480.7965364456177,428,135.63437414169312,265,81.4321187857903,11
O32,1.2561230659484863,1,0.1261755228042602,2,494.6575167179108,442,137.59139275550842,273,84.21426037601987,12
O32,0.279559850692749,1,0.0,0,511.823620557785,464,137.59139275550842,273,88.39507424111895,13
O32,1.3524153232574463,1,0.0,0,531.2687554359436,493,137.59139275550842,273,92.11979932093448,14
O32,0.295495867729187,4,0.2051060199737548,3,560.6996772289276,518,141.69528341293335,284,97.091167080525,15
O33,1.1953469216823578,8,0.0,0,181.2815880775452,205,0.3224885463714599,3,28.71489957030079,1
O33,0.0,0,0.0,0,213.48807740211487,253,0.3224885463714599,3,35.74497851503947,2
O33,3.652538776397705,1,0.0,0,255.62205529212952,306,0.3224885463714599,3,42.85999800139902,3
O33,0.3262027899424235,3,0.0,0,289.7221019268036,346,0.3224885463714599,3,49.070650544618765,4
O33,2.397906017303467,10,0.0,0,339.3944056034088,381,0.3224885463714599,3,57.78455081442991,5
O33,0.1224232912063598,2,0.0,0,373.38848304748535,429,0.3224885463714599,3,63.56550414709703,6
O33,0.4249346057573954,24,0.0,0,398.73098587989807,492,0.3224885463714599,3,69.151593884281,7
O33,0.5112409591674805,2,0.0,0,423.9273636341095,523,0.3224885463714599,3,73.10882382332368,8
O33,0.7299140691757202,4,0.0,0,449.90476989746094,542,0.3224885463714599,3,77.59068651943639,9
O33,0.8796541690826416,1,0.0,0,468.5321998596192,560,0.3889882564544678,4,80.74347956430499,10
O33,0.1285088062286377,1,0.0,0,489.5132427215576,575,3.36863660812378,12,84.37094034176077,11
O33,0.0,0,0.0,0,502.2520895004273,584,3.36863660812378,12,86.6393524532827,12
O33,0.0,0,0.0,0,523.6595380306244,602,5.095714330673218,19,90.75147396822224,13
O33,0.0,0,0.0,0,529.8330495357513,604,5.095714330673218,19,93.2647146997102,14
O33,0.5939956506093343,3,0.0,0,545.6352679729462,634,5.375019550323486,21,97.27690616568404,15
O34,0.4953832626342773,1,0.2497119903564453,1,147.11174631118774,135,8.9371337890625,28,41.28680919725696,1
O34,0.0,0,0.3001027107238769,2,156.76457858085632,137,12.080161571502686,37,44.81645824929407,2
O34,0.3283979892730713,1,0.3421695232391357,3,168.1265995502472,142,15.20677614212036,52,49.89915288422751,3
O34,0.7215404510498047,2,0.5093566576639811,3,182.5427229404449,150,23.851682901382446,65,54.457442517144,4
O34,0.0,0,0.1160719394683837,1,192.7114429473877,157,31.29020094871521,88,59.70149253731343,5
O34,0.8381444215774536,2,0.0,0,198.72493076324463,160,38.03317141532898,107,64.36062928600242,6
O34,1.2099111080169678,1,0.3535041014353434,3,209.3048934936524,174,44.73218774795532,124,68.76764824526018,7
O34,0.0,0,0.5126683712005615,4,219.80165100097656,179,51.98843812942505,140,73.96127470754337,8
O34,1.104987382888794,1,0.0,0,229.77100801467896,182,51.98843812942505,140,78.1766841468334,9
O34,0.0,0,0.0,0,237.3110737800598,185,51.98843812942505,140,81.02057281161758,10
O34,0.0,0,0.0,0,238.5368955135345,187,51.98843812942505,140,83.1887858007261,11
O34,0.0,0,0.0,0,238.5368955135345,187,51.98843812942505,140,85.82089552238806,12
O34,0.0,0,0.0,0,242.02810430526733,189,51.98843812942505,140,88.10004033884631,13
O34,0.0,0,0.0,0,247.3342680931092,195,51.98843812942505,140,91.64985881403793,14
O34,1.01059889793396,1,0.4228739738464355,1,254.7916893959045,201,52.41131210327149,141,94.74586526825333,15
OX20,0.0,0,0.1958813190460205,5,255.31597518920896,154,105.4211082458496,174,31.84696214468544,1
OX20,1.0395420789718628,2,0.4293600916862488,4,280.691068649292,162,118.27065753936768,197,36.62041402847007,2
OX20,0.7898621559143066,1,0.1812743544578552,4,299.38744044303894,170,127.0961582660675,229,40.23081413624321,3
OX20,1.411797046661377,2,0.1766128063201904,5,323.11117482185364,189,138.8101773262024,269,44.42947595311868,4
OX20,0.0927085876464843,1,0.0634007453918457,2,353.89965176582336,210,147.31380319595337,302,50.73869504692622,5
OX20,0.0,0,0.3301595687866211,5,382.3084578514099,224,161.67467665672302,341,55.89833400691544,6
OX20,1.4594592054684956,12,0.3372495770454407,24,421.1507921218872,241,175.3368694782257,388,61.64174412860928,7
OX20,0.0,0,0.063906192779541,1,438.2112603187561,258,181.6046438217163,412,65.26112533117787,8
OX20,0.0,0,0.0,0,448.4436144828797,272,186.0956258773804,425,69.28914634693969,9
OX20,2.530448865890503,5,0.4288980620247977,21,480.82951521873474,292,204.68496990203852,476,74.94723606807669,10
OX20,2.378968834877014,2,0.6271317005157471,6,501.0491795539856,302,215.3272018432617,504,78.86748394629305,11
OX20,1.731377363204956,1,0.2051907062530517,5,519.293050289154,311,228.52182865142825,533,83.56908707171404,12
OX20,1.614248514175415,2,0.3693424224853515,10,539.0396330356598,326,245.53963923454285,577,89.43823252054426,13
OX20,1.373185157775879,2,0.0,0,554.5418558120728,338,245.53963923454285,577,93.57851722124929,14
OX20,0.8536946773529053,1,0.2798211357810281,11,576.540132522583,347,250.60933446884155,600,97.51672728905652,15
OX21,0.0,0,0.0,0,235.00199103355408,116,21.8144006729126,57,50.04210365153487,1
OX21,0.0,0,0.0,0,246.0499696731568,125,22.065545320510864,58,53.724259358493455,2
OX21,0.0,0,0.0,0,248.4481108188629,129,22.065545320510864,58,56.21220240373575,3
OX21,0.0,0,0.0,0,248.4481108188629,129,22.065545320510864,58,58.370971446069056,4
OX21,1.508972942829132,8,0.0,0,263.29173469543457,141,22.065545320510864,58,65.6127995100666,5
OX21,0.0,0,0.0,0,269.4231986999512,146,22.065545320510864,58,69.74661256985378,6
OX21,0.0,0,0.0,0,269.4231986999512,146,22.065545320510864,58,73.40580264870245,7
OX21,0.2082035541534423,2,0.0,0,269.83960580825806,148,22.065545320510864,58,77.63147822092934,8
OX21,0.0,0,0.0,0,274.0184602737427,155,22.065545320510864,58,80.11176605680166,9
OX21,0.0,0,0.0,0,275.2169842720032,157,22.065545320510864,58,82.08681007425554,10
OX21,0.0,0,0.0,0,286.1611201763153,171,22.065545320510864,58,87.16986909591978,11
OX21,0.0,0,0.0,0,291.0707833766937,173,22.065545320510864,58,90.17071116895046,12
OX21,0.0,0,0.0,0,299.0583236217499,177,22.065545320510864,58,94.15142004133811,13
OX21,0.0,0,0.0,0,306.82040214538574,185,22.065545320510864,58,97.3589527673582,14
OX21,0.0,0,0.0,0,310.10193133354187,187,22.065545320510864,58,99.32634157544209,15
OX22,1.0209230581919353,3,0.1586606502532959,1,219.2007672786713,88,62.74251747131348,182,27.995443063054136,1
OX22,0.5138939619064331,2,0.0,0,242.5388581752777,92,63.15125370025635,187,33.597503591064445,2
OX22,0.0,0,0.0,0,260.33806800842285,101,63.15125370025635,187,38.27331715290504,3
OX22,0.0,0,0.0,0,279.9027717113495,110,66.61456036567688,206,44.21714795185497,4
OX22,1.9888468384742737,4,0.0,0,309.9561378955841,127,66.61456036567688,206,50.84451929268413,5
OX22,0.0,0,0.0,0,326.20466470718384,137,66.61456036567688,206,54.99529446728416,6
OX22,0.0,0,0.0,0,349.7130289077759,145,66.61456036567688,206,60.260537916687305,7
OX22,5.80523419380188,1,0.0,0,376.0029730796814,158,66.61456036567688,206,65.44653028877111,8
OX22,0.0,0,0.0,0,378.60039043426514,160,66.61456036567688,206,69.22086284610431,9
OX22,4.336487054824829,1,0.0,0,399.2967665195465,175,66.61456036567688,206,74.45143394918024,10
OX22,0.4351441860198974,1,0.0,0,425.4125752449036,192,66.61456036567688,206,79.6324731289316,11
OX22,0.0,0,0.0,0,443.1656918525696,198,66.61456036567688,206,85.00668680964883,12
OX22,0.797450065612793,3,0.0,0,460.106999874115,216,66.61456036567688,206,89.45960671652881,13
OX22,1.2573261260986328,2,0.0,0,483.47000002861023,222,66.61456036567688,206,94.95765020555748,14
OX22,0.0,0,0.0,0,504.569224357605,238,66.61456036567688,206,99.68299569072268,15
OX23,0.0,0,0.0,0,139.1084122657776,130,1.985356330871582,5,38.039508013417816,1
OX23,0.3557858467102051,2,0.0,0,142.30918622016907,138,1.985356330871582,5,44.21915765933656,2
OX23,0.0,0,0.0,0,143.4244086742401,142,1.985356330871582,5,47.439433469996274,3
OX23,0.0910093784332275,1,0.0,0,148.07465887069702,151,1.985356330871582,5,52.366753633991806,4
OX23,0.0,0,0.0,0,170.09147477149963,180,1.985356330871582,5,58.9265747297801,5
OX23,0.0,0,0.0,0,184.43314146995544,200,1.985356330871582,5,63.60790160268356,6
OX23,0.0,0,0.0,0,186.926216840744,205,1.985356330871582,5,65.72493477450615,7
OX23,0.0,0,0.0,0,186.926216840744,205,1.985356330871582,5,70.44353335818114,8
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,74.43906075288855,9
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,77.39098024599329,10
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,81.63995527394707,11
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,84.77823332090944,12
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,89.83973164368244,13
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,93.1420052180395,14
OX23,0.0,0,0.0,0,187.31415390968323,208,1.985356330871582,5,97.4058889303019,15
OX24,0.0,0,0.0,0,231.52265882492063,189,45.266929149627686,93,32.13561661562352,1
OX24,0.7812326137836163,13,0.1004948616027832,2,255.17513918876648,214,46.95388960838318,99,37.90277358409179,2
OX24,0.0,0,0.0,0,275.45628929138184,240,46.95388960838318,99,42.50528404434284,3
OX24,0.0,0,0.0,0,296.4943995475769,257,47.08729028701782,101,46.87917870853643,4
OX24,0.7857017517089844,2,0.0,0,321.9754514694214,274,54.67309880256653,120,52.06832592848208,5
